Phon,Khon Kaen,15.887,102.611
Khon Sawan,Chaiyaphum,15.853,102.234
Den Chai,Phrae,18.024,99.991
Lam Luk Ka,Pathum Thani,13.961,100.731
Bang Len,Nakhon Pathom,14.121,100.235
Chaiya,Surat Thani,9.464,99.229
Kong Krailat,Sukhothai,16.969,99.927
Ban Dung,Udon Thani,17.573,103.248
Lam Plai Mat,Buri Ram,15.006,102.889
Kham Khuean Kaeo,Yasothon,15.747,104.286
Mueang Amnat Charoen,Amnat Charoen,15.885,104.478
Ra-ngae,Narathiwat,6.337,101.66
Na Duang,Loei,17.432,101.94
Prasat,Surin,14.602,103.408
Senangkhanikhom,Amnat Charoen,16.092,104.639
Manorom,Chai Nat,15.379,100.138
Mueang Udon Thani,Udon Thani,17.356,102.638
Nang Rong,Buri Ram,14.69,102.863
Ranot,Songkhla,7.842,100.342
Pak Khat,Bueng Kan,18.292,103.346
Ban Sang,Prachin Buri,14.026,101.21
Phu Wiang,Khon Kaen,16.633,102.518
Mueang Khon Kaen,Khon Kaen,16.43,102.922
Phon Sawan,Nakhon Phanom,17.409,104.424
Sawang Daen Din,Sakon Nakhon,17.538,103.4
Khao kho,Phetchabun,16.545,100.968
Mueang Yala,Yala,6.584,101.162
Mueang Buri Ram,Buri Ram,15.033,103.093
Tan Sum,Ubon Ratchathani,15.326,105.156
Borabue,Maha Sarakham,15.959,103.144
Khong Chiam,Ubon Ratchathani,15.296,105.452
Phanom Thuan,Kanchanaburi,14.129,99.705
Kamalasai,Kalasin,16.25,103.661
Hua Sai,Nakhon Si Thammarat,7.976,100.272
Mueang Phrae,Phrae,18.154,100.224
Pak Tho,Ratchaburi,13.368,99.776
Khon Buri,Nakhon Ratchasima,14.528,102.384
Phrasaeng,Surat Thani,8.59,99.166
Wiang Kao,Khon Kaen,16.723,102.33
Thung Fon,Udon Thani,17.561,103.193
Ao Luek,Krabi,8.352,98.792
Lam Sonthi,Lop Buri,15.374,101.33
Lam Sonthi,Lop Buri,15.112,101.387
Phon Thong,Roi Et,16.213,103.956
Mueang Sakon Nakhon,Sakon Nakhon,17.053,104.196
Mueang Phetchabun,Phetchabun,16.396,101.164
Pho Prathap Chang,Phichit,16.27,100.182
Khao Chaison,Phatthalung,7.491,100.095
Chana,Songkhla,6.901,100.742
Kosum Phisai,Maha Sarakham,16.194,102.975
Phatthana Nikhom,Lop Buri,14.795,100.985
Pathum Rat,Roi Et,15.688,103.374
Khlong Khlung,Kamphaeng Phet,16.204,99.774
Kosamphi Nakhon,Kamphaeng Phet,16.581,99.429
Mueang Sakon Nakhon,Sakon Nakhon,17.22,104.122
Borabue,Maha Sarakham,15.961,103.212
Mueang Udon Thani,Udon Thani,17.365,102.688
Prachaksinlapakhom,Udon Thani,17.234,103.062
Bang Rakam,Phitsanulok,16.665,100.164
Wang Thong,Phitsanulok,16.839,100.467
Na Kae,Nakhon Phanom,16.909,104.54
khlong Luang,Pathum Thani,14.117,100.733
Kranuan,Khon Kaen,16.646,103.086
Huai Phueng,Kalasin,16.612,103.933
Ko Yao,Phang-nga,7.961,98.59
Kong Krailat,Sukhothai,16.907,100.083
Renu Nakhon,Nakhon Phanom,17.106,104.672
Phon Sai,Roi Et,15.493,103.91
Phibun Mangsahan,Ubon Ratchathani,15.293,105.237
Thung Song,Nakhon Si Thammarat,8.149,99.632
Wat Sing,Chai Nat,15.177,100.015
Nong Hi,Roi Et,15.621,104
Khlung,Chanthaburi,12.56,102.29
Waeng Yai,Khon Kaen,15.906,102.471
Si Satchanalai,Sukhothai,17.52,99.784
Prang Ku,Si Sa Ket,14.782,104.027
Phon,Khon Kaen,15.856,102.65
Kaeng Sanam Nang,Nakhon Ratchasima,15.64,102.175
Kosum Phisai,Maha Sarakham,16.26,102.967
Kham Thale So,Nakhon Ratchasima,15.086,101.894
Ra-ngae,Narathiwat,6.283,101.775
Non Thai,Nakhon Ratchasima,15.128,102.018
Khu Mueang,Buri Ram,15.388,103.008
Chai Badan,Lop Buri,15.154,101.044
Khwao Sinarin,Surin,14.976,103.648
Chaturaphak Phiman,Roi Et,15.784,103.467
Bueng Na Rang,Phichit,16.208,100.231
Mueang Nakhon Ratchasima,Nakhon Ratchasima,15.095,102.116
Nong Don,Saraburi,14.716,100.734
Lom Sak,Phetchabun,16.68,101.208
Kanthararom,Si Sa Ket,15.034,104.537
Mueang Kamphaeng Phet,Kamphaeng Phet,16.33,99.628
Chaturaphak Phiman,Roi Et,15.854,103.669
Dan Khun Thot,Nakhon Ratchasima,15.243,101.863
Kantang,Trang,7.433,99.587
Kut Chum,Yasothon,16.099,104.258
Khun Han,Si Sa Ket,14.628,104.327
Sam Ngam,Phichit,16.432,100.212
Phayuha Hkiri,Nakhon Sawan,15.449,100.2
Ban Haet,Khon Kaen,16.259,102.788
Mueang Buri Ram,Buri Ram,14.824,103.159
Mueang Nakhon Si Thammarat,Nakhon Si Thammarat,8.51,100.032
Ban Kruat,Buri Ram,14.464,103.189
Ban Phaeng,Nakhon Phanom,17.989,104.154
Kaset Wisai,Roi Et,15.639,103.511
Mueang Buri Ram,Buri Ram,14.908,102.951
Wat Bot,Phitsanulok,17.021,100.306
Nang Rong,Buri Ram,14.737,102.934
Taphan Hin,Phichit,16.207,100.277
Huai Thalaeng,Nakhon Ratchasima,15.047,102.752
Na Wa,Nakhon Phanom,17.554,104.082
khlong Luang,Pathum Thani,14.097,100.687
Mae Sai,Chiang Rai,20.398,100.01
Mueang Nong Khai,Nong Khai,17.736,102.693
Khok Sung,Sa kaeo,13.831,102.719
Samrong,Ubon Ratchathani,14.959,104.713
Chatturat,Chaiyaphum,15.474,101.805
Huai Mek,Kalasin,16.523,103.199
Aranyaprathet,Sa kaeo,13.639,102.531
Nong Muang,Lop Buri,15.248,100.702
Mueang Phitsanulok,Phitsanulok,16.823,100.325
Wiang Chai,Chiang Rai,19.932,99.94
Su-ngai Padi,Narathiwat,6.073,101.905
Krong Pinang,Yala,6.344,101.25
Nam Kliang,Si Sa Ket,14.852,104.58
Phibun Mangsahan,Ubon Ratchathani,14.993,105.336
Si Thep,Phetchabun,15.436,100.971
Phu Khiao,Chaiyaphum,16.305,102.304
Mueang Amnat Charoen,Amnat Charoen,15.804,104.64
Phra Yuen,Khon Kaen,16.318,102.738
Nuea Khlong,Krabi,8.086,98.99
Non Sang,Nong Bua Lam Phu,17.003,102.593
Pua,Nan,19.162,100.838
Chiang Khan,Loei,17.743,101.658
Bueng Sam Phan,Phetchabun,15.82,100.835
Thung Si Udom,Ubon Ratchathani,14.76,104.855
Khong,Nakhon Ratchasima,15.371,102.403
Phan,Chiang Rai,19.71,99.723
Mueang Yasothon,Yasothon,15.895,104.246
Sapphaya,Chai Nat,15.195,100.198
Chaloem Phra Kiet,Nakhon Si Thammarat,8.239,99.981
Bueng Khong Long,Bueng Kan,18.033,104.133
Mueang Chaiyaphum,Chaiyaphum,15.73,101.999
Mueang Buri Ram,Buri Ram,14.871,103.099
Prathai,Nakhon Ratchasima,15.463,102.737
Sathing Phra,Songkhla,7.542,100.388
Nong Bunmak,Nakhon Ratchasima,14.78,102.304
Doem Bang Nang Buat,Suphan Buri,14.893,99.905
Sai Mun,Yasothon,16.012,104.208
Papoe,Ranong,9.606,98.515
Nikhom Kham Soi,Mukdahan,16.381,104.437
Seka,Bueng Kan,17.914,103.891
Selaphum,Roi Et,16.161,103.868
Na Wang,Nong Bua Lam Phu,17.294,102.073
Mueang Ratchaburi,Ratchaburi,13.51,99.745
Tha Yang,Phetchaburi,12.961,99.832
Sikhoraphum,Surin,14.92,103.868
Yang Talat,Kalasin,16.464,103.207
Kaeng Khro,Chaiyaphum,16.155,102.097
Ratsada,Trang,7.978,99.731
Mueang Amnat Charoen,Amnat Charoen,15.774,104.746
Lam Plai Mat,Buri Ram,15.057,102.82
Sikhoraphum,Surin,15.083,103.76
Buachet,Surin,14.57,103.953
Nong Suea,Pathum Thani,14.2,100.824
Kanthararom,Si Sa Ket,14.995,104.494
Mueang Phayao,Phayao,19.378,100.163
Khon Sawan,Chaiyaphum,15.993,102.339
At Samat,Roi Et,15.8,103.867
Kranuan,Khon Kaen,16.769,103.05
Bueng Na Rang,Phichit,16.121,100.147
Warin Chamrap,Ubon Ratchathani,15.105,104.776
Thalang,Phuket,8.147,98.318
Mueang Udon Thani,Udon Thani,17.287,102.846
Borabue,Maha Sarakham,15.938,102.989
Mueang Phetchabun,Phetchabun,16.478,101.203
Khlung,Chanthaburi,12.533,102.275
Sadao,Songkhla,6.773,100.464
Ban Fang,Khon Kaen,16.416,102.589
Kuchinarai,Kalasin,16.554,103.998
Prang Ku,Si Sa Ket,14.875,104.101
Khamcha-i,Mukdahan,16.499,104.411
Pran Buri,Prachuap Khiri Khan,12.447,99.911
Khlong Khlung,Kamphaeng Phet,16.267,99.631
Bang Khun Thian,Bangkok,13.605,100.395
Thawat Buri,Roi Et,16.025,103.773
Tha Wung,Lop Buri,14.723,100.487
Khanu Woralaksaburi,Kamphaeng Phet,16.103,99.788
Phayakkhaphum Phisai,Maha Sarakham,15.503,103.163
Phichai,Uttaradit,17.37,100.13
Chae Hom,Lampang,18.726,99.557
Photharam,Ratchaburi,13.669,99.726
Chian Yai,Nakhon Si Thammarat,8.075,100.094
Mueang Uttaradit,Uttaradit,17.651,100.365
Ban Mi,Lop Buri,15.089,100.459
Don Mot Daeng,Ubon Ratchathani,15.315,105.065
Hua Sai,Nakhon Si Thammarat,8.112,100.291
Bang Pa-in,Phra Nakhon Si Ayutthaya,14.16,100.594
Mueang Phayao,Phayao,19.511,100.504
Mueang Nakhon Ratchasima,Nakhon Ratchasima,14.899,102.152
Mueang Phetchabun,Phetchabun,16.322,101.187
Mueang Nakhon Si Thammarat,Nakhon Si Thammarat,8.376,100.061
Khuan Khanun,Phatthalung,7.765,99.956
Mueang Kalasin,Kalasin,16.607,103.569
Na Dun,Maha Sarakham,15.757,103.296
Laem Sing,Chanthaburi,12.417,102.178
Chai Badan,Lop Buri,15.15,101.134
Bueng Na Rang,Phichit,16.162,100.111
Ban Na,Nakhon Nayok,14.308,101.117
Chaturaphak Phiman,Roi Et,15.845,103.569
Kanthararom,Si Sa Ket,15.194,104.658
Benchalak,Si Sa Ket,14.836,104.653
Ban Haet,Khon Kaen,16.175,102.809
Mueang Sa Kaeo,Sa kaeo,13.803,102.077
Mueang Sakon Nakhon,Sakon Nakhon,17.137,104.212
Borabue,Maha Sarakham,15.986,103.064
Bang Pla Ma,Suphan Buri,14.374,100.236
Khok Samrong,Lop Buri,15.136,100.736
Yi-ngo,Narathiwat,6.457,101.663
Khiri Mat,Sukhothai,16.839,99.824
Srinagarindra,Phatthalung,7.495,99.875
Lan Krabue,Kamphaeng Phet,16.57,99.791
Ban Phaeo,Samut Sakhon,13.521,100.069
Phanom Sarakham,Chachoengsao,13.816,101.351
Chiang Saen,Chiang Rai,20.28,100.003
Kut Khaopun,Ubon Ratchathani,15.828,105.099
Sila Lat,Si Sa Ket,15.474,104.084
Tan Sum,Ubon Ratchathani,15.38,105.233
Kaeng Sanam Nang,Nakhon Ratchasima,15.715,102.198
Nong Song Hong,Khon Kaen,15.67,102.812
Chaturaphak Phiman,Roi Et,15.908,103.535
Chana,Songkhla,7.035,100.7
Non Thai,Nakhon Ratchasima,15.162,102.095
Mueang Lampang,Lampang,18.357,99.455
Bang Krathum,Phitsanulok,16.609,100.351
Phu Khiao,Chaiyaphum,16.417,102.202
Thalang,Phuket,7.984,98.346
Non Din Daeng,Buri Ram,14.546,102.517
Si Narong,Surin,14.757,103.977
Lamae,Chumphon,9.748,99
Kuchinarai,Kalasin,16.458,104.107
Huai Thap Than,Si Sa Ket,15.021,104.047
Tan Sum,Ubon Ratchathani,15.444,105.185
San Sai,Chiang Mai,18.907,99.051
Buachet,Surin,14.609,104.016
Huai Yot,Trang,7.893,99.576
Buachet,Surin,14.479,103.921
Kanthararom,Si Sa Ket,15.143,104.702
Tak Fa,Nakhon Sawan,15.313,100.488
Phon Sai,Roi Et,15.497,104.005
Phanom Dong Rak,Surin,14.49,103.249
Phutthaisong,Buri Ram,15.497,103.032
Bang Kaeo,Phatthalung,7.39,100.145
Phen,Udon Thani,17.6,102.764
Ban Tak,Tak,17.001,99.068
Phrom Phiram,Phitsanulok,17.086,100.166
Nong Suea,Pathum Thani,14.112,100.824
Chawang,Nakhon Si Thammarat,8.437,99.547
Thap Than,Uthai Thani,15.55,99.915
Dong Charoen,Phichit,16.042,100.568
Kamalasai,Kalasin,16.225,103.591
Mueang Nakhon Si Thammarat,Nakhon Si Thammarat,8.43,100.041
Tha Mai,Chanthaburi,12.581,101.989
Su-ngai Padi,Narathiwat,6.057,101.845
Kantang,Trang,7.509,99.48
Ratchasan,Chachoengsao,13.715,101.278
Chakkarat,Nakhon Ratchasima,15.013,102.498
Si Racha,Chon Buri,13.16,100.983
Ban Phaeng,Nakhon Phanom,17.967,104.215
Yaha,Yala,6.504,101.125
Watthana Nakhon,Sa kaeo,13.799,102.372
Nong Ki,Buri Ram,14.806,102.562
Mueang Amnat Charoen,Amnat Charoen,15.954,104.692
Wang Pong,Phetchabun,16.297,100.678
Khueang Nai,Ubon Ratchathani,15.446,104.508
Chang Klang,Nakhon Si Thammarat,8.416,99.643
Warin Chamrap,Ubon Ratchathani,15.08,104.865
Rasi Salai,Si Sa Ket,15.351,104.214
Chom Phra,Surin,15.107,103.599
Warin Chamrap,Ubon Ratchathani,15.158,104.753
Mae Lao,Chiang Rai,19.794,99.715
Sangkhom,Nong Khai,18.037,102.235
Kamphaeng Saen,Nakhon Pathom,14.065,100.003
Si Nakhon,Sukhothai,17.471,99.955
Hua Sai,Nakhon Si Thammarat,8.037,100.286
Khamcha-i,Mukdahan,16.675,104.435
Mueang Chiang Rai,Chiang Rai,19.837,99.851
Ban Fang,Khon Kaen,16.443,102.654
Ra-ngae,Narathiwat,6.291,101.641
Phra Phutthabat,Saraburi,14.744,100.847
Non Sang,Nong Bua Lam Phu,16.987,102.527
Tak Bai,Narathiwat,6.202,102.014
Lam Plai Mat,Buri Ram,14.917,102.777
Don Tan,Mukdahan,16.811,104.568
Phu Khiao,Chaiyaphum,16.461,102.181
Mueang Ubon Ratchathani,Ubon Ratchathani,15.365,104.716
So Phisai,Bueng Kan,18.129,103.384
Phra Samut Chedi,Samut Prakarn,13.539,100.559
Samrong,Ubon Ratchathani,15.033,104.839
Nam Phong,Khon Kaen,16.697,102.789
Nong Saeng,Udon Thani,17.172,102.842
Nong Phok,Roi Et,16.2,104.215
Ban Sang,Prachin Buri,13.94,101.175
Maha Chana Chai,Yasothon,15.566,104.207
Kuchinarai,Kalasin,16.606,104.055
Nong Kung Si,Kalasin,16.823,103.397
Phayakkhaphum Phisai,Maha Sarakham,15.543,103.309
Kham Sakaesaeng,Nakhon Ratchasima,15.351,102.099
Hua Taphan,Amnat Charoen,15.761,104.518
Pla Pak,Nakhon Phanom,17.145,104.465
Lat Yao,Nakhon Sawan,15.788,99.669
Kabin Buri,Prachin Buri,14.052,101.723
Wiang Chai,Chiang Rai,19.866,99.912
Phipun,Nakhon Si Thammarat,8.555,99.653
Prakhon Chai,Buri Ram,14.542,103.143
Phichai,Uttaradit,17.256,100.123
Rattanaburi,Surin,15.239,103.826
Mueang Phayao,Phayao,19.616,100.289
Nong Phai,Phetchabun,15.956,101.103
Pho Prathap Chang,Phichit,16.278,100.235
Lam Plai Mat,Buri Ram,15.154,102.902
Phan,Chiang Rai,19.616,99.746
Non Din Daeng,Buri Ram,14.566,102.558
Kham Khuean Kaeo,Yasothon,15.647,104.221
Rattanaburi,Surin,15.324,103.895
Chiang Khong,Chiang Rai,19.989,100.347
Khiri Mat,Sukhothai,16.931,99.776
Si Songkhram,Nakhon Phanom,17.542,104.167
Manorom,Chai Nat,15.333,100.225
Khao Yoi,Phetchaburi,13.295,99.797
Tha Sae,Chumphon,10.606,99.184
Na Chueak,Maha Sarakham,15.755,103.13
Mueang Trat,Trat,12.184,102.488
Loeng Nok Tha,Yasothon,16.095,104.506
Kham Sakaesaeng,Nakhon Ratchasima,15.416,102.116
Bang Khla,Chachoengsao,13.852,101.208
Phutthaisong,Buri Ram,15.582,103.014
Makham,Chanthaburi,12.644,102.226
Pho Thale,Phichit,16.059,100.326
Bueng Kan,Bueng Kan,18.403,103.508
Wiang Haeng,Chiang Mai,19.615,98.632
Mueang Nakhon Ratchasima,Nakhon Ratchasima,14.946,102.199
Chai Badan,Lop Buri,15.078,101.024
Prathai,Nakhon Ratchasima,15.611,102.656
Khok Si Suphan,Sakon Nakhon,17.096,104.32
Pho Prathap Chang,Phichit,16.323,100.3
Na Chueak,Maha Sarakham,15.786,102.998
Khlong Khlung,Kamphaeng Phet,16.261,99.752
Muang Sam Sip,Ubon Ratchathani,15.564,104.827
Nam Kliang,Si Sa Ket,14.876,104.525
Chana,Songkhla,6.952,100.632
Sam Chai,Kalasin,16.814,103.546
Mayo,Pattani,6.666,101.417
Mueang Nakhon Phanom,Nakhon Phanom,17.316,104.746
Kantharalak,Si Sa Ket,14.602,104.798
Borabue,Maha Sarakham,16.012,103.114
Phlapphla Chai,Buri Ram,14.776,103.111
Don Mot Daeng,Ubon Ratchathani,15.375,105.028
Tha Tum,Surin,15.221,103.67
Mueang Khon Kaen,Khon Kaen,16.384,102.713
Na Chueak,Maha Sarakham,15.773,103.047
Muang Sam Sip,Ubon Ratchathani,15.615,104.739
Kaeng Khro,Chaiyaphum,16.107,102.236
Ban Khai,Rayong,12.783,101.364
Bang Bo,Samut Prakarn,13.611,100.862
Ongkharak,Nakhon Nayok,14.054,101.066
Maha Chana Chai,Yasothon,15.511,104.358
Rattaphum,Songkhla,7.173,100.263
Mueang Nong Khai,Nong Khai,17.851,102.826
Sawang Wirawong,Ubon Ratchathani,15.238,105.045
Kanthararom,Si Sa Ket,15.223,104.5
Song Phi Nong,Suphan Buri,14.217,99.948
Non Sung,Nakhon Ratchasima,15.152,102.287
Khon San,Chaiyaphum,16.533,101.983
Nong Muang Khai,Phrae,18.32,100.12
Lang Suan,Chumphon,10.022,99.142
Khao Wong,Kalasin,16.626,104.119
Ban Fang,Khon Kaen,16.582,102.6
Tha Bo,Nong Khai,17.713,102.621
Lom Sak,Phetchabun,16.794,101.158
Chaloem Phra Kiet,Buri Ram,14.574,102.865
Doi Saket,Chiang Mai,18.847,99.196
Ongkharak,Nakhon Nayok,14.123,101.069
Lan Krabue,Kamphaeng Phet,16.689,99.855
Phrom Phiram,Phitsanulok,17.046,100.131
Maha Chana Chai,Yasothon,15.473,104.324
Bang Rakam,Phitsanulok,16.631,100.134
Chum Phae,Khon Kaen,16.526,102.074
Bang Pla Ma,Suphan Buri,14.286,100.221
Makham,Chanthaburi,12.677,102.187
Kantharalak,Si Sa Ket,14.534,104.8
Prasat,Surin,14.656,103.406
Rattanaburi,Surin,15.41,103.89
Chamni,Buri Ram,14.78,102.745
Warin Chamrap,Ubon Ratchathani,15.087,104.904
Nong Saeng,Udon Thani,17.422,102.993
Phimai,Nakhon Ratchasima,15.206,102.489
Mae Chan,Chiang Rai,20.181,99.846
Si Racha,Chon Buri,13.097,100.912
Tha Uthen,Nakhon Phanom,17.509,104.676
Mueang Khon Kaen,Khon Kaen,16.481,102.985
Sangkha,Surin,14.575,103.856
Ku Kaeo,Udon Thani,17.158,103.134
Kamalasai,Kalasin,16.259,103.567
Nang Rong,Buri Ram,14.661,102.648
Chumphon Buri,Surin,15.44,103.15
Phayakkhaphum Phisai,Maha Sarakham,15.558,103.222
Phen,Udon Thani,17.551,102.976
Kham Khuean Kaeo,Yasothon,15.572,104.395
Nam Som,Udon Thani,17.741,102.215
Mueang Surin,Surin,14.802,103.627
Chaloem Phra Kiet,Buri Ram,14.568,102.924
Hua Sai,Nakhon Si Thammarat,8.04,100.226
Si Chomphu,Khon Kaen,16.805,102.075
Tha Wang Pha,Nan,19.214,100.774
Thepha,Songkhla,6.82,100.94
Bang Phli,Samut Prakarn,13.561,100.739
Khanu Woralaksaburi,Kamphaeng Phet,16.124,99.857
Si Khio,Nakhon Ratchasima,14.931,101.753
Trakan Phuet Phon,Ubon Ratchathani,15.6,104.968
Wang Wiset,Trang,7.69,99.523
Mueang Uttaradit,Uttaradit,17.702,100.174
Chaloem Phra Kiet,Buri Ram,14.518,102.87
Prasat,Surin,14.72,103.282
Nong Song Hong,Khon Kaen,15.714,102.824
Ban Na San,Surat Thani,8.812,99.359
Phimai,Nakhon Ratchasima,15.282,102.547
Rattanaburi,Surin,15.311,103.843
Mueang Ubon Ratchathani,Ubon Ratchathani,15.291,105
Phu Sing,Si Sa Ket,14.525,104.077
Lom Sak,Phetchabun,16.629,101.178
Mueang Uttaradit,Uttaradit,17.562,100.199
Khueang Nai,Ubon Ratchathani,15.515,104.407
Nong Song Hong,Khon Kaen,15.707,102.771
Pakham,Buri Ram,14.454,102.721
Khanu Woralaksaburi,Kamphaeng Phet,16.051,99.831
Mueang Nong Bua Lam Phu,Nong Bua Lam Phu,17.147,102.35
Mueang Chai Nat,Chai Nat,15.122,100.082
Ban Khwao,Chaiyaphum,15.697,101.932
Kho Wang,Yasothon,15.397,104.28
Na Klang,Nong Bua Lam Phu,17.312,102.214
Lan Saka,Nakhon Si Thammarat,8.344,99.848
Chom Thong,Chiang Mai,18.472,98.726
Nikhom Kham Soi,Mukdahan,16.346,104.614
Tha Sala,Nakhon Si Thammarat,8.752,99.867
Kho Wang,Yasothon,15.415,104.353
Yan Ta Khao,Trang,7.474,99.648
Na Khu,Kalasin,16.808,104.07
Si Mueang Mai,Ubon Ratchathani,15.415,105.26
Ban Phai,Khon Kaen,16.106,102.767
Pathum Rat,Roi Et,15.568,103.371
Non Sung,Nakhon Ratchasima,15.252,102.21
Khaen Dong,Buri Ram,15.321,103.172
Wang Muang,Saraburi,14.818,101.132
San Sai,Chiang Mai,18.93,99.014
Mueang Yasothon,Yasothon,15.835,104.044
Mueang Phayao,Phayao,19.414,100.073
Noen Sa-nga,Chaiyaphum,15.527,102.016
Wiang Sa,Surat Thani,8.649,99.342
Mueang Nakhon Phanom,Nakhon Phanom,17.342,104.732
Lue Amnat,Amnat Charoen,15.663,104.78
Waeng Yai,Khon Kaen,15.904,102.401
Lam Sonthi,Lop Buri,15.193,101.354
Phibun Mangsahan,Ubon Ratchathani,15.022,105.25
Na Chaluai,Ubon Ratchathani,14.688,105.201
Khueang Nai,Ubon Ratchathani,15.307,104.69
Mueang Chiang Rai,Chiang Rai,19.898,99.803
Mueang Udon Thani,Udon Thani,17.545,102.775
Pho Chai,Roi Et,16.344,103.83
Lahan Sai,Buri Ram,14.449,102.784
Wang Saphung,Loei,17.193,101.773
Borabue,Maha Sarakham,16.115,103.176
Chum Phuang,Nakhon Ratchasima,15.411,102.732
Khao Wong,Kalasin,16.679,104.132
Phanat Nikhom,Chon Buri,13.346,101.257
La-ngu,Satun,6.946,99.713
Khlung,Chanthaburi,12.598,102.258
Kantharawichai,Maha Sarakham,16.228,103.184
Na Duang,Loei,17.497,101.917
Mueang Phichit,Phichit,16.295,100.367
Lamduan,Surin,14.702,103.642
Bang Saphan,Prachuap Khiri Khan,11.248,99.516
Khon Sawan,Chaiyaphum,15.816,102.275
Khlong Hat,Sa kaeo,13.519,102.228
Mueang Chanthaburi,Chanthaburi,12.694,102.107
Lam Luk Ka,Pathum Thani,13.972,100.774
Wapi Pathum,Maha Sarakham,15.836,103.193
Laplae,Uttaradit,17.58,100.015
Ban Thi,Lamphun,18.679,99.163
Mueang Buri Ram,Buri Ram,14.949,102.997
Phimai,Nakhon Ratchasima,15.216,102.424
Ban Phue,Udon Thani,17.574,102.56
Mueang Surin,Surin,15.067,103.471
Santi Suk,Nan,18.898,100.902
Nam Phong,Khon Kaen,16.73,102.897
Kham Sakaesaeng,Nakhon Ratchasima,15.433,102.237
Non Daeng,Nakhon Ratchasima,15.435,102.488
Krok Phra,Nakhon Sawan,15.62,99.981
Muang Sam Sip,Ubon Ratchathani,15.541,104.586
Satuek,Buri Ram,15.263,103.301
Mueang Uttaradit,Uttaradit,17.641,100.166
Cha-uat,Nakhon Si Thammarat,7.901,99.988
Chaloem Phra Kiet,Saraburi,14.656,100.905
Mueang Trang,Trang,7.594,99.523
Nong Song Hong,Khon Kaen,15.818,102.802
Si Banphot,Phatthalung,7.746,99.864
Na Pho,Buri Ram,15.712,102.933
Khlong Hat,Sa kaeo,13.542,102.307
Phanom Phrai,Roi Et,15.689,103.984
Nikhom Phatthana,Rayong,12.856,101.177
Chiang Yuen,Maha Sarakham,16.426,103.003
Khueang Nai,Ubon Ratchathani,15.283,104.566
Ban Ta Khun,Surat Thani,8.923,98.929
Kut Chum,Yasothon,16.051,104.296
Nikhom Kham Soi,Mukdahan,16.306,104.582
Mueang Nakhon Phanom,Nakhon Phanom,17.461,104.725
Pla Pak,Nakhon Phanom,17.273,104.654
Lat Yao,Nakhon Sawan,15.777,99.866
Chana,Songkhla,7.006,100.67
Phon Thong,Roi Et,16.329,103.984
Phlapphla Chai,Buri Ram,14.722,103.168
Wichian Buri,Phetchabun,15.628,101.061
Mueang Prachin Buri,Prachin Buri,14.132,101.439
Khao Wong,Kalasin,16.676,104.049
Phrom Phiram,Phitsanulok,16.985,100.251
Dan Khun Thot,Nakhon Ratchasima,15.372,101.809
Khok Samrong,Lop Buri,15.12,100.797
Nong Wua So,Udon Thani,17.238,102.628
Takhli,Nakhon Sawan,15.197,100.422
Trakan Phuet Phon,Ubon Ratchathani,15.69,104.978
Si Wilai,Bueng Kan,18.225,103.732
Nopphitam,Nakhon Si Thammarat,8.666,99.827
Khemarat,Ubon Ratchathani,15.932,105.128
Krasang,Buri Ram,14.848,103.299
Kranuan,Khon Kaen,16.667,103.022
Mae Lao,Chiang Rai,19.812,99.653
Sichon,Nakhon Si Thammarat,8.833,99.87
Si Chomphu,Khon Kaen,16.841,102.156
Tha Khantho,Kalasin,16.869,103.366
Sai Mun,Yasothon,15.956,104.224
Ranot,Songkhla,7.728,100.267
Klaeng,Rayong,12.743,101.548
Wang Sai Phun,Phichit,16.339,100.504
Akat Amnuai,Sakon Nakhon,17.538,103.956
Samrong,Ubon Ratchathani,14.922,104.812
Huai Yot,Trang,7.84,99.585
Nong Khayang,Uthai Thani,15.315,99.999
Hat Samran,Trang,7.183,99.599
Sangkha,Surin,14.612,103.753
Lan Krabue,Kamphaeng Phet,16.56,99.857
Bamnet Narong,Chaiyaphum,15.504,101.61
Benchalak,Si Sa Ket,14.799,104.668
Phon Charoen,Bueng Kan,18.121,103.646
Phutthaisong,Buri Ram,15.507,102.983
Raman,Yala,6.565,101.458
Pha  Khao,Loei,17.102,102.052
Mueang Yasothon,Yasothon,15.74,104.16
Akat Amnuai,Sakon Nakhon,17.759,103.961
Chaloem Phra Kiet,Buri Ram,14.641,102.931
Phibun Mangsahan,Ubon Ratchathani,15.304,105.344
Borabue,Maha Sarakham,16.024,103.17
Khon Sawan,Chaiyaphum,15.93,102.327
Mueang Phang-nga,Phang-nga,8.433,98.489
Na Chueak,Maha Sarakham,15.87,103.007
Chiang Saen,Chiang Rai,20.238,100.062
Ban Dung,Udon Thani,17.637,103.379
Pho Chai,Roi Et,16.385,103.746
Pa Daet,Chiang Rai,19.494,99.947
Lahan Sai,Buri Ram,14.418,102.854
Huai Thalaeng,Nakhon Ratchasima,15.077,102.689
Phu Khiao,Chaiyaphum,16.344,102.256
Phon Thong,Roi Et,16.267,104.041
Chamni,Buri Ram,14.794,102.906
Cha-uat,Nakhon Si Thammarat,7.974,99.905
Na Chueak,Maha Sarakham,15.828,103.123
Phon Phisai,Nong Khai,17.926,103.277
Chamni,Buri Ram,14.809,102.787
Kumphawapi,Udon Thani,17.198,103.026
Nong Ruea,Khon Kaen,16.501,102.464
